unique_id,timestep,explrtr,Useful_PlotID,Qnum,month,year,date_releves,HHLAI,Biomass_g_per60cm2,Biomass_interpolated,RPMcalc_cm,Biomass_g_per_m2,Biomass_interpolated_per_m2,LAI_corr,biomass_corr,biomass_interpolated_corr,RPM_corr,LAI,biomass,biomass_interpolated,RPM,mosaic,var2_mosaic,b1_mean_round,b2_mean_round,b3_mean_round,b4_mean_round,var2_b1_mean_round,var2_b2_mean_round,var2_b3_mean_round,var2_b4_mean_round,blue,green,red,nir,ndvi,evi2,evi,savi,dvi,gndvi,grvi,sr_nirr,var2_blue,var2_green,var2_red,var2_nir,var2_ndvi,var2_evi2,var2_evi,var2_savi,var2_dvi,var2_gndvi,var2_grvi,var2_sr_nirr
SEG07_04_J_2021,S_J_2021,SCH,SEG07,SEG07_04,J,2021,27.05.2021,7.7,NA,178.31042,58.6,NA,495.3067222,7.7,NA,495.3067222,58.6,7.7,NA,495.3067222,58.6,SCH_2021_05_30,,292,630,283,5752,NA,NA,NA,NA,0.0292,0.063,0.0283,0.5752,0.906213753,0.832105993,0.895969856,0.74340734,0.547772772,0.802569727,2.22614841,20.32508834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_04_S_2021,S_S_2021,SCH,SEG07,SEG07_04,S,2021,06.09.2021,9.44,NA,244.1189,39.8,NA,678.1080556,9.44,NA,678.1080556,39.8,9.44,NA,678.1080556,39.8,SCH_2021_09_09,,339,603,420,3869,NA,NA,NA,NA,0.0339,0.0603,0.042,0.3869,0.804150152,0.579585938,0.622720543,0.55694908,0.34619528,0.730322004,1.435714286,9.211904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_05_J_2021,S_J_2021,SCH,SEG07,SEG07_05,J,2021,27.05.2021,7.48,112.777,112.777,52.6,313.2694444,313.2694444,7.48,313.2694444,313.2694444,52.6,7.48,313.2694444,313.2694444,52.6,SCH_2021_05_30,,267,622,283,5726,NA,NA,NA,NA,0.0267,0.0622,0.0283,0.5726,0.905807955,0.829462609,0.882372013,0.741620492,0.545172772,0.804032766,2.197879859,20.23321555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_05_S_2021,S_S_2021,SCH,SEG07,SEG07_05,S,2021,06.09.2021,9.07,NA,208.6445,35,NA,579.5680556,9.07,NA,579.5680556,35,9.07,NA,579.5680556,35,SCH_2021_09_09,,330,616,428,3840,NA,NA,NA,NA,0.033,0.0616,0.0428,0.384,0.799437676,0.573746233,0.612215603,0.552222702,0.342519952,0.723518851,1.439252336,8.971962617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_06_J_2021,S_J_2021,SCH,SEG07,SEG07_06,J,2021,27.05.2021,8.56,NA,150.26698,49.4,NA,417.4082778,8.56,NA,417.4082778,49.4,8.56,NA,417.4082778,49.4,SCH_2021_05_30,,276,619,274,5684,NA,NA,NA,NA,0.0276,0.0619,0.0274,0.5684,0.908022826,0.827642336,0.886420239,0.740554846,0.541845016,0.803585594,2.259124088,20.74452555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_06_S_2021,S_S_2021,SCH,SEG07,SEG07_06,S,2021,06.09.2021,10.98,320.13,320.13,42.4,889.25,889.25,10.98,889.25,889.25,42.4,10.98,889.25,889.25,42.4,SCH_2021_09_09,,334,624,426,3860,NA,NA,NA,NA,0.0334,0.0624,0.0426,0.386,0.801213252,0.576855883,0.617137517,0.554706009,0.344713784,0.721677074,1.464788732,9.061032864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_07_J_2021,S_J_2021,SCH,SEG07,SEG07_07,J,2021,27.05.2021,7.8,NA,173.4333,57,NA,481.7591667,7.8,NA,481.7591667,57,7.8,NA,481.7591667,57,SCH_2021_05_30,,279,626,273,5697,NA,NA,NA,NA,0.0279,0.0626,0.0273,0.5697,0.908542714,0.829246218,0.889617845,0.74165907,0.543241932,0.801992725,2.293040293,20.86813187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_07_S_2021,S_S_2021,SCH,SEG07,SEG07_07,S,2021,06.09.2021,11.26,NA,260.378,42,NA,723.2722222,11.26,NA,723.2722222,42,11.26,NA,723.2722222,42,SCH_2021_09_09,,335,613,436,3927,NA,NA,NA,NA,0.0335,0.0613,0.0436,0.3927,0.80013752,0.582866951,0.622037704,0.559275873,0.350444624,0.729955947,1.405963303,9.006880734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_08_J_2021,S_J_2021,SCH,SEG07,SEG07_08,J,2021,27.05.2021,8.06,NA,176.4815,58,NA,490.2263889,8.06,NA,490.2263889,58,8.06,NA,490.2263889,58,SCH_2021_05_30,,276,630,285,5680,NA,NA,NA,NA,0.0276,0.063,0.0285,0.568,0.904442582,0.824217795,0.880385117,0.738030096,0.54037894,0.800316957,2.210526316,19.92982456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_08_S_2021,S_S_2021,SCH,SEG07,SEG07_08,S,2021,06.09.2021,11.92,NA,245.597,40,NA,682.2138889,11.92,NA,682.2138889,40,11.92,NA,682.2138889,40,SCH_2021_09_09,,336,624,412,3951,NA,NA,NA,NA,0.0336,0.0624,0.0412,0.3951,0.811139124,0.59221007,0.636373445,0.566965716,0.355170608,0.727213115,1.514563107,9.589805825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_09_J_2021,S_J_2021,SCH,SEG07,SEG07_09,J,2021,27.05.2021,4.96,95.455,95.455,51,265.1527778,265.1527778,4.96,265.1527778,265.1527778,51,4.96,265.1527778,265.1527778,51,SCH_2021_05_30,,280,631,286,5679,NA,NA,NA,NA,0.028,0.0631,0.0286,0.5679,0.904107293,0.823841764,0.881497221,0.737756498,0.540182024,0.8,2.206293706,19.85664336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_09_S_2021,S_S_2021,SCH,SEG07,SEG07_09,S,2021,06.09.2021,8.78,NA,288.4619,45.8,NA,801.2830556,8.78,NA,801.2830556,45.8,8.78,NA,801.2830556,45.8,SCH_2021_09_09,,349,646,419,3809,NA,NA,NA,NA,0.0349,0.0646,0.0419,0.3809,0.80179754,0.572070795,0.61836489,0.551040312,0.340292196,0.709988777,1.54176611,9.090692124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_10_J_2021,S_J_2021,SCH,SEG07,SEG07_10,J,2021,27.05.2021,8.99,NA,186.84538,61.4,NA,519.0149444,8.99,NA,519.0149444,61.4,8.99,NA,519.0149444,61.4,SCH_2021_05_30,,280,637,292,5799,NA,NA,NA,NA,0.028,0.0637,0.0292,0.5799,0.904120834,0.834404053,0.891042651,0.744793075,0.551600528,0.802050963,2.181506849,19.85958904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG07_10_S_2021,S_S_2021,SCH,SEG07,SEG07_10,S,2021,06.09.2021,8.67,325.45,325.45,43.2,904.0277778,904.0277778,8.67,904.0277778,904.0277778,43.2,8.67,904.0277778,904.0277778,43.2,SCH_2021_09_09,,338,630,431,3790,NA,NA,NA,NA,0.0338,0.063,0.0431,0.379,0.79578299,0.566464747,0.606711943,0.54641579,0.337229204,0.714932127,1.461716937,8.79350348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_01_J_2021,S_J_2021,SCH,SEG08,SEG08_01,J,2021,25.05.2021,5.77,NA,104.54398,34.4,NA,290.3999444,5.77,NA,290.3999444,34.4,5.77,NA,290.3999444,34.4,SCH_2021_05_30,,212,552,261,5388,NA,NA,NA,NA,0.0212,0.0552,0.0261,0.5388,0.907594264,0.800373414,0.834255402,0.722180486,0.513504924,0.814141414,2.114942529,20.64367816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_01_S_2021,S_S_2021,SCH,SEG08,SEG08_01,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,372,769,529,4302,NA,NA,NA,NA,0.0372,0.0769,0.0529,0.4302,0.780997723,0.605750212,0.64227836,0.575678975,0.378931436,0.696706764,1.4536862,8.132325142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_02_J_2021,S_J_2021,SCH,SEG08,SEG08_02,J,2021,25.05.2021,6.13,87.165,87.165,38.2,242.125,242.125,6.13,242.125,242.125,38.2,6.13,242.125,242.125,38.2,SCH_2021_05_30,,216,563,258,5249,NA,NA,NA,NA,0.0216,0.0563,0.0258,0.5249,0.906301071,0.78632107,0.822132174,0.712524983,0.499895672,0.806262904,2.182170543,20.34496124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_02_S_2021,S_S_2021,SCH,SEG08,SEG08_02,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,373,771,538,4251,NA,NA,NA,NA,0.0373,0.0771,0.0538,0.4251,0.775318438,0.59724492,0.632258284,0.568954949,0.372959192,0.692951016,1.433085502,7.901486989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_03_J_2021,S_J_2021,SCH,SEG08,SEG08_03,J,2021,25.05.2021,5.5,NA,114.90786,37.8,NA,319.1885,5.5,NA,319.1885,37.8,5.5,NA,319.1885,37.8,SCH_2021_05_30,,231,550,260,5140,NA,NA,NA,NA,0.0231,0.055,0.026,0.514,0.903703704,0.77391525,0.815099382,0.703846154,0.48880184,0.806678383,2.115384615,19.76923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_03_S_2021,S_S_2021,SCH,SEG08,SEG08_03,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,390,788,545,4198,NA,NA,NA,NA,0.039,0.0788,0.0545,0.4198,0.770187645,0.588965562,0.627965344,0.562403777,0.36698078,0.683914962,1.44587156,7.702752294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_04_J_2021,S_J_2021,SCH,SEG08,SEG08_04,J,2021,25.05.2021,6.07,NA,137.46454,45.2,NA,381.8459444,6.07,NA,381.8459444,45.2,6.07,NA,381.8459444,45.2,SCH_2021_05_30,,231,570,265,5152,NA,NA,NA,NA,0.0231,0.057,0.0265,0.5152,0.902159867,0.773847226,0.813984476,0.703705481,0.48951726,0.800768962,2.150943396,19.44150943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_04_S_2021,S_S_2021,SCH,SEG08,SEG08_04,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,418,806,547,4148,NA,NA,NA,NA,0.0418,0.0806,0.0547,0.4148,0.766986155,0.582279054,0.629765652,0.557142857,0.361786948,0.674606379,1.473491773,7.583180987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_05_J_2021,S_J_2021,SCH,SEG08,SEG08_05,J,2021,25.05.2021,6.69,122.317,122.317,42,339.7694444,339.7694444,6.69,339.7694444,339.7694444,42,6.69,339.7694444,339.7694444,42,SCH_2021_05_30,,230,555,266,5114,NA,NA,NA,NA,0.023,0.0555,0.0266,0.5114,0.901115242,0.769406567,0.808808809,0.700578035,0.485620344,0.804198271,2.086466165,19.22556391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_05_S_2021,S_S_2021,SCH,SEG08,SEG08_05,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,399,808,551,4169,NA,NA,NA,NA,0.0399,0.0808,0.0551,0.4169,0.766525424,0.583872342,0.624546867,0.558333333,0.363499284,0.675306409,1.466424682,7.566243194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_06_J_2021,S_J_2021,SCH,SEG08,SEG08_06,J,2021,25.05.2021,3.92,NA,88.0837,29,NA,244.6769444,3.92,NA,244.6769444,29,3.92,NA,244.6769444,29,SCH_2021_05_30,,234,566,261,5126,NA,NA,NA,NA,0.0234,0.0566,0.0261,0.5126,0.903100056,0.772104568,0.814253197,0.702560893,0.487304924,0.801124385,2.168582375,19.63984674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_06_S_2021,S_S_2021,SCH,SEG08,SEG08_06,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,399,800,566,4172,NA,NA,NA,NA,0.0399,0.08,0.0566,0.4172,0.761080625,0.580474424,0.618503653,0.555452865,0.362345544,0.678197908,1.413427562,7.371024735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_07_J_2021,S_J_2021,SCH,SEG08,SEG08_07,J,2021,25.05.2021,6.86,NA,139.9031,46,NA,388.6197222,6.86,NA,388.6197222,46,6.86,NA,388.6197222,46,SCH_2021_05_30,,211,543,261,4976,NA,NA,NA,NA,0.0211,0.0543,0.0261,0.4976,0.900324613,0.755492745,0.787960828,0.690876233,0.472304924,0.803225222,2.08045977,19.0651341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_07_S_2021,S_S_2021,SCH,SEG08,SEG08_07,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,424,812,601,4126,NA,NA,NA,NA,0.0424,0.0812,0.0601,0.4126,0.745716099,0.566050461,0.605586861,0.543590007,0.354353484,0.671121912,1.351081531,6.865224626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_08_J_2021,S_J_2021,SCH,SEG08,SEG08_08,J,2021,25.05.2021,6.25,NA,123.44282,40.6,NA,342.8967222,6.25,NA,342.8967222,40.6,6.25,NA,342.8967222,40.6,SCH_2021_05_30,,228,523,255,4897,NA,NA,NA,NA,0.0228,0.0523,0.0255,0.4897,0.901009317,0.748275195,0.788543861,0.685874704,0.46498642,0.80701107,2.050980392,19.20392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_08_S_2021,S_S_2021,SCH,SEG08,SEG08_08,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,418,834,634,4101,NA,NA,NA,NA,0.0418,0.0834,0.0634,0.4101,0.732206969,0.554805218,0.586831415,0.534206471,0.348655256,0.662006079,1.315457413,6.468454259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_09_J_2021,S_J_2021,SCH,SEG08,SEG08_09,J,2021,25.05.2021,3.85,71.571,71.571,30,198.8083333,198.8083333,3.85,198.8083333,198.8083333,30,3.85,198.8083333,198.8083333,30,SCH_2021_05_30,,239,540,275,4868,NA,NA,NA,NA,0.0239,0.054,0.0275,0.4868,0.893058526,0.739470634,0.779769787,0.679236912,0.4601481,0.800295858,1.963636364,17.70181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_09_S_2021,S_S_2021,SCH,SEG08,SEG08_09,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,430,847,626,3969,NA,NA,NA,NA,0.043,0.0847,0.0626,0.3969,0.727529924,0.540190287,0.57637931,0.522615946,0.336230584,0.648255814,1.353035144,6.340255591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_10_J_2021,S_J_2021,SCH,SEG08,SEG08_10,J,2021,25.05.2021,5.08,NA,122.22354,40.2,NA,339.5098333,5.08,NA,339.5098333,40.2,5.08,NA,339.5098333,40.2,SCH_2021_05_30,,239,551,280,4823,NA,NA,NA,NA,0.0239,0.0551,0.028,0.4823,0.890260631,0.73297838,0.772067571,0.674502623,0.45516352,0.794938593,1.967857143,17.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG08_10_S_2021,S_S_2021,SCH,SEG08,SEG08_10,S,2021,06.09.2021,NA,NA,-50.023,0,NA,-138.9527778,NA,NA,NA,NA,NA,NA,NA,NA,SCH_2021_09_09,,445,849,675,3892,NA,NA,NA,NA,0.0445,0.0849,0.0675,0.3892,0.704401139,0.518469572,0.550686432,0.504390091,0.3237817,0.641847711,1.257777778,5.765925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_01_J_2021,S_J_2021,SCH,SEG09,SEG09_01,J,2021,26.05.2021,1.59,NA,27.1197,9,NA,75.3325,1.59,NA,75.3325,9,1.59,NA,75.3325,9,SCH_2021_05_30,,427,761,521,4104,NA,NA,NA,NA,0.0427,0.0761,0.0521,0.4104,0.774702703,0.583383265,0.6385671,0.55838961,0.359906764,0.687153135,1.460652591,7.877159309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_01_S_2021,S_S_2021,SCH,SEG09,SEG09_01,S,2021,07.09.2021,4.43,NA,56.4002,14.4,NA,156.6672222,4.43,NA,156.6672222,14.4,4.43,NA,156.6672222,14.4,SCH_2021_09_09,,391,576,613,3767,NA,NA,NA,NA,0.0391,0.0576,0.0613,0.3767,0.720091324,0.517449568,0.54332472,0.504371002,0.317290492,0.734745568,0.939641109,6.145187602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_02_J_2021,S_J_2021,SCH,SEG09,SEG09_02,J,2021,26.05.2021,0.85,6.126,6.126,6.6,17.01666667,17.01666667,0.85,17.01666667,17.01666667,6.6,0.85,17.01666667,17.01666667,6.6,SCH_2021_05_30,,441,765,523,4048,NA,NA,NA,NA,0.0441,0.0765,0.0523,0.4048,0.771166047,0.575859951,0.634974961,0.55245011,0.354112932,0.68211095,1.462715105,7.739961759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_02_S_2021,S_S_2021,SCH,SEG09,SEG09_02,S,2021,07.09.2021,2.2,NA,37.1849,11.8,NA,103.2913889,2.2,NA,103.2913889,11.8,2.2,NA,103.2913889,11.8,SCH_2021_09_09,,395,581,610,3731,NA,NA,NA,NA,0.0395,0.0581,0.061,0.3731,0.718958765,0.51349128,0.540770004,0.501177604,0.31398124,0.730519481,0.952459016,6.116393443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_03_J_2021,S_J_2021,SCH,SEG09,SEG09_03,J,2021,26.05.2021,0.37,NA,18.58474,6.2,NA,51.62427778,0.37,NA,51.62427778,6.2,0.37,NA,51.62427778,6.2,SCH_2021_05_30,,440,781,536,3972,NA,NA,NA,NA,0.044,0.0781,0.0536,0.3972,0.762200532,0.562968594,0.618519585,0.542069836,0.345253024,0.671365453,1.457089552,7.410447761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_03_S_2021,S_S_2021,SCH,SEG09,SEG09_03,S,2021,07.09.2021,1.8,60.11,60.11,10,166.9722222,166.9722222,1.8,166.9722222,166.9722222,10,1.8,166.9722222,166.9722222,10,SCH_2021_09_09,,413,603,634,3620,NA,NA,NA,NA,0.0413,0.0603,0.0634,0.362,0.701927598,0.493012627,0.521062367,0.484006916,0.300555256,0.714421028,0.951104101,5.70977918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_04_J_2021,S_J_2021,SCH,SEG09,SEG09_04,J,2021,26.05.2021,0.73,NA,25.90042,8.6,NA,71.94561111,0.73,NA,71.94561111,8.6,0.73,NA,71.94561111,8.6,SCH_2021_05_30,,422,777,535,3959,NA,NA,NA,NA,0.0422,0.0777,0.0535,0.3959,0.761904762,0.561569245,0.611253927,0.540973246,0.34404994,0.671875,1.452336449,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_04_S_2021,S_S_2021,SCH,SEG09,SEG09_04,S,2021,07.09.2021,2.88,NA,41.6192,12.4,NA,115.6088889,2.88,NA,115.6088889,12.4,2.88,NA,115.6088889,12.4,SCH_2021_09_09,,403,584,616,3655,NA,NA,NA,NA,0.0403,0.0584,0.0616,0.3655,0.711542964,0.502035233,0.53023694,0.491694531,0.305799744,0.724463317,0.948051948,5.933441558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_05_J_2021,S_J_2021,SCH,SEG09,SEG09_05,J,2021,26.05.2021,0.57,5.648,5.648,7,15.68888889,15.68888889,0.57,15.68888889,15.68888889,7,0.57,15.68888889,15.68888889,7,SCH_2021_05_30,,398,780,526,3959,NA,NA,NA,NA,0.0398,0.078,0.0526,0.3959,0.765440357,0.563844324,0.607395612,0.542909858,0.344922184,0.670816628,1.482889734,7.52661597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_05_S_2021,S_S_2021,SCH,SEG09,SEG09_05,S,2021,07.09.2021,2.86,NA,32.7506,11.2,NA,90.97388889,2.86,NA,90.97388889,11.2,2.86,NA,90.97388889,11.2,SCH_2021_09_09,,363,537,573,3553,NA,NA,NA,NA,0.0363,0.0537,0.0573,0.3553,0.722249152,0.499055479,0.522129166,0.489809336,0.299767132,0.737408313,0.937172775,6.20069808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_06_J_2021,S_J_2021,SCH,SEG09,SEG09_06,J,2021,26.05.2021,0.5,NA,22.24258,7.4,NA,61.78494444,0.5,NA,61.78494444,7.4,0.5,NA,61.78494444,7.4,SCH_2021_05_30,,400,777,536,3941,NA,NA,NA,NA,0.04,0.0777,0.0536,0.3941,0.760553942,0.559025178,0.601292647,0.538936372,0.342153024,0.670623145,1.449626866,7.35261194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_06_S_2021,S_S_2021,SCH,SEG09,SEG09_06,S,2021,07.09.2021,3.29,66.91,66.91,12.4,185.8611111,185.8611111,3.29,185.8611111,185.8611111,12.4,3.29,185.8611111,185.8611111,12.4,SCH_2021_09_09,,391,565,605,3539,NA,NA,NA,NA,0.0391,0.0565,0.0605,0.3539,0.708011583,0.489293576,0.51522495,0.481299213,0.29526582,0.724658869,0.933884298,5.849586777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_07_J_2021,S_J_2021,SCH,SEG09,SEG09_07,J,2021,26.05.2021,0,NA,15.53654,5.2,NA,43.15705556,0,NA,43.15705556,5.2,0,NA,43.15705556,5.2,SCH_2021_05_30,,431,775,541,3803,NA,NA,NA,NA,0.0431,0.0775,0.0541,0.3803,0.75092081,0.540016157,0.590236312,0.523651541,0.327868444,0.661424203,1.432532348,7.029574861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_07_S_2021,S_S_2021,SCH,SEG09,SEG09_07,S,2021,07.09.2021,2.28,NA,22.4039,9.8,NA,62.23305556,2.28,NA,62.23305556,9.8,2.28,NA,62.23305556,9.8,SCH_2021_09_09,,367,558,571,3538,NA,NA,NA,NA,0.0367,0.0558,0.0571,0.3538,0.722073497,0.497538301,0.52193646,0.48858272,0.298460964,0.727539063,0.977232925,6.19614711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_08_J_2021,S_J_2021,SCH,SEG09,SEG09_08,J,2021,26.05.2021,0.36,NA,18.58474,6.2,NA,51.62427778,0.36,NA,51.62427778,6.2,0.36,NA,51.62427778,6.2,SCH_2021_05_30,,427,761,541,3747,NA,NA,NA,NA,0.0427,0.0761,0.0541,0.3747,0.74766791,0.532720965,0.581197201,0.517764858,0.322268444,0.662377995,1.406654344,6.926062847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_08_S_2021,S_S_2021,SCH,SEG09,SEG09_08,S,2021,07.09.2021,2.52,NA,34.2287,11.4,NA,95.07972222,2.52,NA,95.07972222,11.4,2.52,NA,95.07972222,11.4,SCH_2021_09_09,,379,565,584,3562,NA,NA,NA,NA,0.0379,0.0565,0.0584,0.3562,0.718282682,0.497540699,0.523429536,0.488410234,0.299601056,0.726193361,0.967465753,6.099315068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_09_J_2021,S_J_2021,SCH,SEG09,SEG09_09,J,2021,26.05.2021,2.04,8.122,8.122,6.8,22.56111111,22.56111111,2.04,22.56111111,22.56111111,6.8,2.04,22.56111111,22.56111111,6.8,SCH_2021_05_30,,418,772,531,3821,NA,NA,NA,NA,0.0418,0.0772,0.0531,0.3821,0.755974265,0.544867973,0.592920992,0.527694611,0.330637604,0.663836273,1.45386064,7.195856874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_09_S_2021,S_S_2021,SCH,SEG09,SEG09_09,S,2021,07.09.2021,3.28,NA,37.1849,11.8,NA,103.2913889,3.28,NA,103.2913889,11.8,3.28,NA,103.2913889,11.8,SCH_2021_09_09,,393,571,588,3552,NA,NA,NA,NA,0.0393,0.0571,0.0588,0.3552,0.715942029,0.495214927,0.524323368,0.48643326,0.298213392,0.72301722,0.971088435,6.040816327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_10_J_2021,S_J_2021,SCH,SEG09,SEG09_10,J,2021,26.05.2021,0,NA,15.53654,5.2,NA,43.15705556,0,NA,43.15705556,5.2,0,NA,43.15705556,5.2,SCH_2021_05_30,,427,775,532,3828,NA,NA,NA,NA,0.0427,0.0775,0.0532,0.3828,0.755963303,0.545521953,0.596345214,0.528205128,0.331240688,0.663263089,1.456766917,7.195488722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG09_10_S_2021,S_S_2021,SCH,SEG09,SEG09_10,S,2021,07.09.2021,4.99,86.52,86.52,14.6,240.3333333,240.3333333,4.99,240.3333333,240.3333333,14.6,4.99,240.3333333,240.3333333,14.6,SCH_2021_09_09,,377,559,581,3529,NA,NA,NA,NA,0.0377,0.0559,0.0581,0.3529,0.717274939,0.493855288,0.519471366,0.485400659,0.296591804,0.726516634,0.962134251,6.074010327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG10_01_S_2021,S_S_2021,SCH,SEG10,SEG10_01,S,2021,08.09.2021,5.44,NA,356.4545,55,NA,990.1513889,5.44,NA,990.1513889,55,5.44,NA,990.1513889,55,SCH_2021_09_09,,338,646,336,4557,NA,NA,NA,NA,0.0338,0.0646,0.0336,0.4557,0.862660944,0.686859679,0.751709645,0.639997978,0.423136224,0.751681722,1.922619048,13.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEG10_02_S_2021,S_S_2021,SCH,SEG10,SEG10_02,S,2021,08.09.2021,3.14,NA,263.3342,42.4,NA,731.4838889,3.14,NA,731.4838889,42.4,3.14,NA,731.4838889,42.4,SCH_2021_09_09,,301,648,337,4646,NA,NA,NA,NA,0.0301,0.0648,0.0337,0.4646,0.864740116,0.697032637,0.747545193,0.647450666,0.431939308,0.75519456,1.922848665,13.78635015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
